seed,schedule,phase,block_position,requested_goal,local_offset,truth_table_class,raw_hard_signature,majority_agreement,tuple_consistency,pure_goal
659,q_y_p,washout,4,,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_1_Y,1,Y,0,raw_codeword_specific_composite,0000000001010000000000000100000010010000010000000000000010000000,0.546875,0.890625,
659,y_p_q,component_1_Y,1,Y,1,raw_codeword_specific_composite,0101100011010100110000001101110011111110110100001100000011001000,0.578125,0.609375,
659,y_p_q,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000111111110000111100001111111100001111111100001111000010111111,0.703125,0.890625,
659,y_p_q,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,17,raw_codeword_specific_composite,0000111111110000111100000001111100001111111100001111000000101111,0.71875,0.96875,Y
659,y_p_q,component_1_Y,1,Y,2,raw_codeword_specific_composite,0101110011110101111110001101110111111111111100001111100011101110,0.625,0.71875,
659,y_p_q,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,24,raw_codeword_specific_composite,0000111111110000111100000001111100001111111100001111000000001111,0.734375,0.984375,Y
659,y_p_q,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,3,raw_codeword_specific_composite,0001110011110101111110001111111111111111111100001111100011111111,0.640625,0.765625,
659,y_p_q,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,4,raw_codeword_specific_composite,0001110011110001111110001111111100111111111100001111100011111111,0.65625,0.78125,
659,y_p_q,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,5,raw_codeword_specific_composite,0000101011110000111100001101111100011111111100001111000011111111,0.71875,0.84375,
659,y_p_q,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000101011110000111100001111111100001111111100001111000010111111,0.703125,0.859375,
659,y_p_q,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000111111110000111100001111111100001111111100001111000010111111,0.703125,0.890625,
659,y_p_q,component_2_P,2,P,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,13,raw_codeword_specific_composite,0000111111110000111100000000111100001111111100001111111100001111,0.75,0.9375,Y
659,y_p_q,component_2_P,2,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,17,raw_codeword_specific_composite,0000000011110000111100000000000000001111111101111111111100001111,0.734375,0.765625,
659,y_p_q,component_2_P,2,P,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_2_P,2,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_2_P,2,P,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_p_q,component_3_Q,3,Q,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,24,raw_codeword_specific_composite,0000000000001000000000000000000011111011111111111111111111111111,0.71875,0.96875,P
659,y_p_q,component_3_Q,3,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,3,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,33,raw_codeword_specific_composite,1000101100001010000011101000000010111010101010111011101011110001,0.5625,0.6875,
659,y_p_q,component_3_Q,3,Q,4,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,45,raw_codeword_specific_composite,1011101110111001100111111001100110011000101110010001100011111001,0.609375,0.828125,
659,y_p_q,component_3_Q,3,Q,5,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,7,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,component_3_Q,3,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,component_3_Q,3,Q,9,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_p_q,washout,4,,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,13,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,17,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,24,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,33,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,45,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_p_q,washout,4,,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_1_Y,1,Y,0,raw_codeword_specific_composite,0000000001010000000000000100000010010000010000000000000010000000,0.546875,0.890625,
659,y_q_p,component_1_Y,1,Y,1,raw_codeword_specific_composite,0101100011010100110000001101110011111110110100001100000011001000,0.578125,0.609375,
659,y_q_p,component_1_Y,1,Y,117,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,128,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,13,raw_codeword_specific_composite,0000111111110000111100001111111100001111111100001111000010111111,0.703125,0.890625,
659,y_q_p,component_1_Y,1,Y,161,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,17,raw_codeword_specific_composite,0000111111110000111100000001111100001111111100001111000000101111,0.71875,0.96875,Y
659,y_q_p,component_1_Y,1,Y,2,raw_codeword_specific_composite,0101110011110101111110001101110111111111111100001111100011101110,0.625,0.71875,
659,y_q_p,component_1_Y,1,Y,222,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,24,raw_codeword_specific_composite,0000111111110000111100000001111100001111111100001111000000001111,0.734375,0.984375,Y
659,y_q_p,component_1_Y,1,Y,256,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,3,raw_codeword_specific_composite,0001110011110101111110001111111111111111111100001111100011111111,0.640625,0.765625,
659,y_q_p,component_1_Y,1,Y,33,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,4,raw_codeword_specific_composite,0001110011110001111110001111111100111111111100001111100011111111,0.65625,0.78125,
659,y_q_p,component_1_Y,1,Y,45,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,5,raw_codeword_specific_composite,0000101011110000111100001101111100011111111100001111000011111111,0.71875,0.84375,
659,y_q_p,component_1_Y,1,Y,62,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,7,raw_codeword_specific_composite,0000101011110000111100001111111100001111111100001111000010111111,0.703125,0.859375,
659,y_q_p,component_1_Y,1,Y,85,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_1_Y,1,Y,9,raw_codeword_specific_composite,0000111111110000111100001111111100001111111100001111000010111111,0.703125,0.890625,
659,y_q_p,component_2_Q,2,Q,0,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,1,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,117,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,128,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,13,raw_codeword_specific_composite,1111111111111111111100000000111100001111111100001111000000001111,0.625,0.875,
659,y_q_p,component_2_Q,2,Q,161,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,17,raw_codeword_specific_composite,1111111111111111111100000000111100000000111100000011000000001111,0.53125,0.78125,
659,y_q_p,component_2_Q,2,Q,2,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,222,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,24,raw_codeword_specific_composite,1111111111111101111111110000111100001000100100001011000000001111,0.484375,0.859375,
659,y_q_p,component_2_Q,2,Q,256,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,3,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,33,raw_codeword_specific_composite,1111111110111001111110011001111100001000100100001001000000000001,0.453125,0.921875,
659,y_q_p,component_2_Q,2,Q,4,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,45,raw_codeword_specific_composite,1001100110011001100110011001100110011001100110011001000010011001,0.71875,0.96875,Q
659,y_q_p,component_2_Q,2,Q,5,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,62,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,7,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_2_Q,2,Q,85,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_2_Q,2,Q,9,Y,0000111111110000111100000000111100001111111100001111000000001111,0.75,1.0,Y
659,y_q_p,component_3_P,3,P,0,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,1,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,13,raw_codeword_specific_composite,1001100110011001100110011001100111011001100110011001100110011001,0.734375,0.984375,Q
659,y_q_p,component_3_P,3,P,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,17,raw_codeword_specific_composite,1001000100000001100110011001000111111001100111111001110111011001,0.609375,0.890625,
659,y_q_p,component_3_P,3,P,2,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,24,raw_codeword_specific_composite,0000000000000000000000000001000011111111111111111111111111111111,0.734375,0.984375,P
659,y_q_p,component_3_P,3,P,256,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,3,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,33,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,4,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,45,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,5,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,62,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,7,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,component_3_P,3,P,85,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,component_3_P,3,P,9,Q,1001100110011001100110011001100110011001100110011001100110011001,0.75,1.0,Q
659,y_q_p,washout,4,,0,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,1,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,117,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,128,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,13,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,161,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,17,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,2,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,222,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
659,y_q_p,washout,4,,24,P,0000000000000000000000000000000011111111111111111111111111111111,0.75,1.0,P
